Customer ID,Age,Gender,City,Education,Occupation,Annual Income (₹),Join Date,Total Spend (₹),Purchase Frequency,Recency (days),Avg Order Value (₹),Satisfaction Score,Online Purchase Ratio,Discount Sensitivity,Loyalty Score,Sessions per Month,Cart Abandonment Rate,Preferred Channel,Payment Method,Top Category 1,Top Category 2,Returns Count,Referrals Made,Archetype
"CUST-00980",58,"Other","Chandigarh","PhD","Doctor",69545,"2023-11-19",9710,4,149,2098,2.3,0.48,0.79,439,13,0.61,"Word of Mouth","EMI","Grocery","Fashion",2,2,"At-Risk"
"CUST-00981",48,"Other","Delhi","PhD","Retired",533499,"2021-03-05",42207,8,14,17107,4.7,0.65,0.24,920,4,0.13,"Website","Cash","Beauty","Food Delivery",0,2,"Premium"
"CUST-00982",27,"Female","Bangalore","High School","Analyst",121188,"2022-03-08",11070,35,8,510,4.2,0.61,0.46,844,41,0.15,"Website","Debit Card","Home Decor","Grocery",2,5,"Loyal"
"CUST-00983",38,"Other","Indore","Master","Freelancer",78947,"2023-12-06",7999,19,9,360,4.6,0.4,0.5,722,58,0.29,"Email Campaign","Credit Card","Books","Home Decor",3,6,"Loyal"
"CUST-00984",48,"Other","Jaipur","Master","Salesperson",322936,"2021-04-07",49490,2,6,9461,4.6,0.71,0.15,717,1,0.09,"Mobile App","Cash","Beauty","Health",2,2,"Premium"
"CUST-00985",44,"Other","Pune","High School","Analyst",112339,"2022-07-15",12383,1,41,7173,1.8,0.47,0.51,313,3,0.57,"Email Campaign","UPI","Beauty","Home Decor",4,2,"At-Risk"
"CUST-00986",28,"Female","Lucknow","Bachelor","Business Owner",36457,"2022-07-19",2152,1,97,911,3.2,0.99,0.7,182,37,0.74,"In-Store","EMI","Fashion","Electronics",1,0,"Budget"
"CUST-00987",36,"Female","Jaipur","Master","Doctor",272613,"2023-07-19",80362,1,10,18466,4.9,0.75,0.11,914,14,0.05,"In-Store","Credit Card","Food Delivery","Books",2,1,"Premium"
"CUST-00988",54,"Male","Mumbai","Bachelor","Salesperson",111153,"2021-05-07",9629,1,248,1958,3.1,0.4,0.78,224,5,0.39,"Social Media","UPI","Fashion","Grocery",0,2,"At-Risk"
"CUST-00989",48,"Other","Bhopal","Master","Retired",350785,"2020-03-09",42708,11,16,11177,4,0.71,0.11,808,8,0.11,"Word of Mouth","Cash","Beauty","Books",2,3,"Premium"
"CUST-00990",24,"Female","Lucknow","High School","Teacher",17052,"2020-08-01",4085,2,74,3686,3.3,0.78,0.96,342,21,0.61,"Social Media","Cash","Fashion","Electronics",3,1,"Budget"
"CUST-00991",34,"Female","Ahmedabad","Master","Doctor",230812,"2020-08-27",55989,7,2,6213,4.9,0.52,0.11,873,9,0.09,"Website","Cash","Beauty","Health",1,0,"Premium"
"CUST-00992",33,"Female","Bangalore","High School","Business Owner",68328,"2023-03-10",13927,44,10,307,4.7,0.32,0.45,614,59,0.24,"Website","Debit Card","Home Decor","Health",4,0,"Loyal"
"CUST-00993",33,"Female","Indore","Master","Business Owner",29585,"2023-09-03",2906,1,30,818,2.6,0.96,0.88,181,20,0.64,"Word of Mouth","Credit Card","Travel","Sports",5,2,"Budget"
"CUST-00994",24,"Other","Pune","Master","Freelancer",112528,"2023-10-10",12277,40,2,351,4.6,0.69,0.35,634,46,0.15,"Word of Mouth","Debit Card","Beauty","Health",4,2,"Loyal"
"CUST-00995",45,"Male","Delhi","PhD","Doctor",37635,"2021-01-05",8483,5,212,1676,2.8,0.55,0.79,221,13,0.39,"Social Media","Credit Card","Home Decor","Books",2,3,"At-Risk"
"CUST-00996",40,"Male","Chennai","Diploma","Manager",98828,"2020-03-18",17741,28,15,620,4.7,0.43,0.33,777,52,0.13,"In-Store","EMI","Fashion","Electronics",3,7,"Loyal"
"CUST-00997",35,"Female","Pune","PhD","Designer",314493,"2023-03-01",22918,10,14,3609,4.7,0.5,0.13,721,10,0.18,"Mobile App","Debit Card","Electronics","Beauty",1,0,"Premium"
"CUST-00998",26,"Female","Bangalore","Diploma","Manager",21236,"2021-09-27",2079,5,59,474,3.8,0.97,0.93,283,12,0.56,"In-Store","EMI","Travel","Fashion",0,1,"Budget"
"CUST-00999",26,"Female","Chandigarh","PhD","Doctor",45725,"2022-06-05",10343,22,2,588,4.9,0.32,0.49,703,19,0.2,"Mobile App","Cash","Beauty","Grocery",0,1,"Loyal"
"CUST-01000",27,"Female","Chandigarh","Diploma","Doctor",42175,"2021-02-01",1458,2,141,225,3.1,0.7,0.86,194,3,0.48,"In-Store","Net Banking","Books","Sports",3,0,"Budget"
"CUST-01001",35,"Other","Pune","Master","Salesperson",215908,"2022-06-20",31363,4,14,13717,4.2,0.88,0.25,766,4,0.08,"Word of Mouth","Cash","Food Delivery","Grocery",2,1,"Premium"
"CUST-01002",46,"Other","Bhopal","Master","Business Owner",350133,"2021-01-12",24792,5,2,10461,4.4,0.79,0.12,817,6,0.13,"Email Campaign","Debit Card","Beauty","Travel",0,1,"Premium"
"CUST-01003",48,"Other","Pune","PhD","Designer",409220,"2022-07-19",53969,1,4,24495,4.3,0.81,0.24,904,19,0.18,"In-Store","EMI","Health","Sports",1,0,"Premium"
"CUST-01004",32,"Female","Jaipur","PhD","Teacher",19669,"2022-08-01",4266,2,23,2422,3.1,0.79,0.95,327,18,0.48,"In-Store","Cash","Food Delivery","Grocery",4,0,"Budget"
"CUST-01005",37,"Female","Indore","Master","Teacher",448620,"2020-12-25",85129,11,13,8652,4.8,0.89,0.27,791,16,0.2,"Email Campaign","EMI","Health","Travel",0,2,"Premium"
"CUST-01006",36,"Other","Delhi","Bachelor","Freelancer",70570,"2023-02-18",12635,23,8,828,4.7,0.65,0.38,791,41,0.13,"Mobile App","UPI","Beauty","Food Delivery",2,2,"Loyal"
"CUST-01007",49,"Other","Lucknow","Bachelor","Business Owner",81506,"2021-08-10",2131,1,393,983,2.1,0.21,0.45,545,2,0.64,"Word of Mouth","Cash","Sports","Grocery",1,3,"At-Risk"
"CUST-01008",39,"Male","Indore","High School","Student",21965,"2021-07-02",3774,4,120,762,3.8,0.95,0.9,374,15,0.43,"Email Campaign","Debit Card","Health","Books",2,2,"Budget"
"CUST-01009",26,"Other","Surat","Diploma","Retired",17361,"2023-09-21",4023,3,83,3882,3.8,0.88,0.75,334,28,0.46,"In-Store","EMI","Food Delivery","Travel",0,0,"Budget"
"CUST-01010",45,"Male","Jaipur","PhD","Manager",45589,"2023-08-27",3642,3,206,4095,2.3,0.39,0.53,367,8,0.61,"Word of Mouth","Net Banking","Sports","Health",2,1,"At-Risk"
"CUST-01011",37,"Other","Chandigarh","Master","Freelancer",450557,"2021-05-02",32055,3,8,11019,4.1,0.78,0.18,735,1,0.06,"In-Store","Cash","Food Delivery","Grocery",1,0,"Premium"
"CUST-01012",18,"Male","Lucknow","Diploma","Business Owner",11945,"2023-03-14",2226,3,30,2813,3.7,0.61,0.76,190,6,0.54,"Email Campaign","Debit Card","Food Delivery","Health",4,2,"Budget"
"CUST-01013",56,"Other","Bangalore","Diploma","Business Owner",161697,"2020-03-16",63239,5,25,8285,4.9,0.61,0.29,879,13,0.1,"Mobile App","Cash","Grocery","Food Delivery",2,3,"Premium"
"CUST-01014",24,"Other","Chennai","High School","Engineer",70793,"2022-09-12",19384,20,4,958,3.9,0.7,0.56,875,47,0.28,"Word of Mouth","EMI","Travel","Grocery",3,8,"Loyal"
"CUST-01015",33,"Male","Mumbai","Master","Doctor",263952,"2020-12-21",37614,9,1,13093,4.9,0.55,0.24,896,9,0.12,"Mobile App","EMI","Grocery","Home Decor",1,1,"Premium"
"CUST-01016",37,"Other","Mumbai","Diploma","Doctor",285262,"2020-04-25",45774,1,9,26115,4.1,0.7,0.11,913,10,0.17,"Word of Mouth","Credit Card","Beauty","Home Decor",0,3,"Premium"
"CUST-01017",18,"Female","Jaipur","PhD","Student",45702,"2023-12-23",1661,2,47,960,3.5,0.87,0.83,328,23,0.75,"Word of Mouth","Cash","Books","Food Delivery",3,1,"Budget"
"CUST-01018",38,"Male","Delhi","Bachelor","Freelancer",54965,"2020-02-02",5442,28,6,206,4.1,0.67,0.33,934,26,0.33,"Website","Cash","Health","Beauty",1,0,"Loyal"
"CUST-01019",53,"Male","Pune","Diploma","Designer",151126,"2023-09-22",28511,1,7,8622,4.1,0.59,0.27,790,9,0.18,"Mobile App","Cash","Fashion","Grocery",2,0,"Premium"
"CUST-01020",48,"Female","Kolkata","Master","Designer",85585,"2023-05-06",8487,25,4,783,4.6,0.34,0.57,834,36,0.27,"Website","UPI","Sports","Health",5,5,"Loyal"
"CUST-01021",40,"Female","Chandigarh","Master","Government Employee",493984,"2023-04-05",71359,9,24,7236,4.9,0.82,0.29,822,7,0.05,"Word of Mouth","Net Banking","Health","Beauty",2,1,"Premium"
"CUST-01022",18,"Female","Hyderabad","High School","Engineer",88974,"2023-03-02",10548,24,10,626,4.7,0.69,0.56,874,34,0.25,"In-Store","EMI","Grocery","Beauty",5,4,"Loyal"
"CUST-01023",44,"Male","Coimbatore","High School","Manager",388372,"2022-06-04",69219,5,21,15212,4,0.83,0.1,762,1,0.13,"In-Store","Net Banking","Sports","Grocery",2,3,"Premium"
"CUST-01024",26,"Other","Mumbai","Bachelor","Analyst",23971,"2020-06-09",1447,2,58,1721,2.6,0.62,0.85,127,16,0.65,"Word of Mouth","UPI","Electronics","Health",3,2,"Budget"
"CUST-01025",57,"Male","Coimbatore","Bachelor","Engineer",43524,"2022-03-03",3693,6,404,1299,1.8,0.48,0.71,383,6,0.48,"Word of Mouth","Debit Card","Beauty","Books",0,2,"At-Risk"
"CUST-01026",49,"Other","Ahmedabad","High School","Business Owner",578381,"2022-05-17",37907,6,20,4766,5,0.55,0.17,887,14,0.08,"Email Campaign","Cash","Fashion","Beauty",1,0,"Premium"
"CUST-01027",40,"Female","Indore","Master","Freelancer",42156,"2021-10-19",3025,3,26,671,2.6,0.94,0.93,200,10,0.62,"Social Media","Debit Card","Books","Beauty",3,2,"Budget"
"CUST-01028",31,"Female","Coimbatore","Diploma","Retired",601933,"2020-07-27",40044,1,2,23468,4.7,0.51,0.22,963,9,0.1,"Mobile App","Cash","Books","Fashion",2,2,"Premium"
"CUST-01029",24,"Other","Jaipur","High School","Teacher",17191,"2021-02-02",2914,7,48,913,2.8,0.73,0.89,358,12,0.47,"Social Media","UPI","Travel","Sports",2,3,"Budget"
"CUST-01030",35,"Female","Indore","High School","Salesperson",365510,"2023-01-14",63612,7,19,8874,5,0.68,0.23,729,1,0.1,"In-Store","Credit Card","Beauty","Travel",0,0,"Premium"
"CUST-01031",27,"Other","Chennai","High School","Teacher",35885,"2021-01-28",1793,5,62,391,3.5,0.86,0.91,279,28,0.68,"Email Campaign","Cash","Health","Food Delivery",0,1,"Budget"
"CUST-01032",28,"Male","Surat","Diploma","Government Employee",151290,"2020-02-26",12676,5,92,2786,2.2,0.53,0.69,410,9,0.5,"Social Media","Cash","Health","Food Delivery",2,2,"At-Risk"
"CUST-01033",43,"Male","Surat","PhD","Student",232637,"2021-01-16",29957,5,23,32802,4.4,0.82,0.26,956,15,0.07,"Word of Mouth","Cash","Food Delivery","Health",2,0,"Premium"
"CUST-01034",52,"Female","Ahmedabad","Master","Designer",270683,"2020-11-28",37896,4,7,14751,4.7,0.88,0.29,811,21,0.13,"In-Store","Cash","Books","Grocery",0,2,"Premium"
"CUST-01035",53,"Male","Indore","Diploma","Business Owner",108298,"2023-01-25",8215,3,168,2736,2.8,0.56,0.55,380,9,0.54,"Email Campaign","UPI","Beauty","Travel",4,0,"At-Risk"
"CUST-01036",29,"Female","Surat","Bachelor","Designer",64998,"2023-07-22",17733,23,9,843,4.7,0.46,0.42,839,30,0.16,"Word of Mouth","Debit Card","Beauty","Home Decor",0,6,"Loyal"
"CUST-01037",51,"Female","Bhopal","PhD","Analyst",100173,"2020-07-19",7637,34,2,332,4.2,0.52,0.44,764,31,0.28,"Website","EMI","Home Decor","Books",4,6,"Loyal"
"CUST-01038",27,"Female","Chennai","PhD","Doctor",22164,"2020-10-13",2410,3,49,369,2.9,0.72,0.84,132,12,0.47,"Website","Credit Card","Books","Health",1,1,"Budget"
"CUST-01039",43,"Male","Hyderabad","Diploma","Government Employee",38632,"2021-06-19",3568,4,123,692,2.7,0.94,0.79,326,10,0.73,"Social Media","EMI","Books","Sports",1,1,"Budget"
"CUST-01040",47,"Female","Kolkata","Diploma","Engineer",101382,"2020-07-23",19774,2,332,4713,1.6,0.41,0.41,411,9,0.55,"Email Campaign","Credit Card","Books","Food Delivery",3,0,"At-Risk"
"CUST-01041",58,"Female","Mumbai","High School","Teacher",45726,"2023-05-04",5905,7,170,1400,1.9,0.55,0.66,371,11,0.36,"In-Store","Net Banking","Fashion","Beauty",0,3,"At-Risk"
"CUST-01042",30,"Other","Bhopal","Diploma","Government Employee",18125,"2020-10-23",4150,1,48,3809,3.6,0.78,0.81,206,5,0.71,"Mobile App","EMI","Health","Food Delivery",0,1,"Budget"
"CUST-01043",47,"Female","Jaipur","Diploma","Doctor",52691,"2020-10-01",13953,34,9,508,4.9,0.6,0.34,838,20,0.18,"Mobile App","Cash","Fashion","Health",3,6,"Loyal"
"CUST-01044",37,"Other","Chennai","Diploma","Analyst",19073,"2021-06-20",6050,9,122,2038,2.9,0.86,0.93,103,12,0.73,"Email Campaign","UPI","Fashion","Beauty",1,1,"Budget"
"CUST-01045",47,"Male","Bangalore","Diploma","Designer",27386,"2021-11-22",6673,1,189,2851,2.8,0.56,0.51,265,2,0.58,"Email Campaign","EMI","Home Decor","Books",1,0,"At-Risk"
"CUST-01046",45,"Female","Chennai","PhD","Business Owner",108467,"2022-08-11",8848,46,9,259,5,0.67,0.47,700,50,0.14,"Word of Mouth","Cash","Home Decor","Sports",1,6,"Loyal"
"CUST-01047",37,"Other","Pune","High School","Government Employee",52159,"2021-04-01",3668,1,101,3436,1.6,0.56,0.56,277,4,0.36,"Social Media","Net Banking","Sports","Electronics",2,3,"At-Risk"
"CUST-01048",52,"Female","Coimbatore","Diploma","Student",36338,"2023-04-20",4823,1,128,3287,1.7,0.39,0.69,375,3,0.47,"Social Media","EMI","Fashion","Grocery",4,2,"At-Risk"
"CUST-01049",51,"Male","Delhi","Master","Retired",68346,"2021-07-13",13160,1,195,3631,1.9,0.55,0.56,313,11,0.3,"Word of Mouth","Debit Card","Electronics","Grocery",5,0,"At-Risk"
"CUST-01050",38,"Female","Chandigarh","Bachelor","Freelancer",44678,"2021-10-09",19841,38,7,362,4.1,0.52,0.49,884,17,0.28,"Mobile App","Net Banking","Electronics","Fashion",2,8,"Loyal"
"CUST-01051",53,"Other","Chandigarh","Bachelor","Government Employee",90333,"2023-10-27",7452,1,207,2246,3.1,0.48,0.72,456,7,0.55,"Email Campaign","Net Banking","Grocery","Health",5,0,"At-Risk"
"CUST-01052",46,"Female","Delhi","PhD","Manager",52863,"2022-11-07",7180,4,278,2496,1.6,0.27,0.71,353,1,0.41,"Email Campaign","Credit Card","Health","Sports",5,2,"At-Risk"
"CUST-01053",36,"Other","Kolkata","Master","Designer",39397,"2020-10-27",4758,26,3,248,4,0.4,0.58,653,48,0.27,"Website","Credit Card","Grocery","Fashion",5,0,"Loyal"
"CUST-01054",26,"Other","Surat","Diploma","Business Owner",35265,"2023-02-01",3420,3,97,1798,3.5,0.71,0.8,269,26,0.68,"Social Media","Cash","Beauty","Grocery",2,1,"Budget"
"CUST-01055",52,"Other","Bhopal","Bachelor","Teacher",38573,"2022-02-12",3191,1,193,6639,2.1,0.24,0.72,478,6,0.6,"Word of Mouth","UPI","Fashion","Books",0,2,"At-Risk"
"CUST-01056",36,"Other","Surat","PhD","Doctor",38030,"2023-01-23",7581,5,46,4684,3.4,0.62,0.82,303,18,0.68,"Mobile App","EMI","Electronics","Books",2,3,"Budget"
"CUST-01057",21,"Female","Delhi","Bachelor","Student",38899,"2021-12-24",3163,1,75,2369,3,0.7,0.9,128,15,0.61,"Email Campaign","Net Banking","Sports","Fashion",3,0,"Budget"
"CUST-01058",29,"Other","Chandigarh","High School","Doctor",52623,"2020-11-12",14461,33,2,327,4,0.67,0.46,627,25,0.31,"Social Media","Credit Card","Electronics","Health",5,3,"Loyal"
"CUST-01059",47,"Female","Delhi","PhD","Salesperson",46573,"2022-02-15",10717,24,10,392,5,0.66,0.59,861,56,0.29,"Website","EMI","Electronics","Health",0,2,"Loyal"
"CUST-01060",41,"Female","Jaipur","Diploma","Retired",56412,"2022-06-02",10280,17,6,737,4.3,0.43,0.58,797,28,0.15,"In-Store","Cash","Grocery","Home Decor",4,6,"Loyal"
"CUST-01061",49,"Male","Bangalore","Bachelor","Designer",76277,"2021-05-26",23532,35,1,484,4.8,0.57,0.37,638,26,0.19,"Website","Cash","Electronics","Health",2,2,"Loyal"
"CUST-01062",51,"Male","Delhi","High School","Business Owner",57418,"2023-07-16",6392,2,150,2197,1.8,0.56,0.62,500,7,0.57,"Mobile App","EMI","Grocery","Beauty",5,2,"At-Risk"
"CUST-01063",23,"Other","Delhi","Bachelor","Engineer",61426,"2021-02-17",23247,36,3,569,4.5,0.36,0.38,872,43,0.18,"Mobile App","UPI","Travel","Beauty",1,5,"Loyal"
"CUST-01064",18,"Female","Kolkata","Diploma","Business Owner",29129,"2023-08-04",1683,1,98,578,3.7,0.9,0.72,387,40,0.7,"Mobile App","Credit Card","Health","Grocery",0,3,"Budget"
"CUST-01065",56,"Male","Chandigarh","Bachelor","Teacher",138478,"2021-12-03",41813,5,29,5493,4.4,0.9,0.21,989,9,0.07,"Email Campaign","Credit Card","Beauty","Electronics",1,0,"Premium"
"CUST-01066",19,"Male","Chennai","Bachelor","Manager",27046,"2021-09-16",3479,4,107,518,3.3,0.91,0.84,341,26,0.43,"Social Media","Credit Card","Beauty","Home Decor",1,0,"Budget"
"CUST-01067",29,"Other","Delhi","Bachelor","Doctor",16007,"2021-04-03",4471,9,32,1633,3.2,0.75,0.89,298,35,0.66,"In-Store","Credit Card","Fashion","Sports",5,1,"Budget"
"CUST-01068",24,"Male","Chennai","Master","Retired",21445,"2023-10-21",2315,2,59,1249,2.6,0.81,0.95,256,21,0.61,"Social Media","Cash","Grocery","Food Delivery",2,0,"Budget"
"CUST-01069",54,"Female","Bhopal","Diploma","Engineer",459557,"2021-11-22",21542,5,7,25530,4.7,0.59,0.19,761,16,0.15,"Email Campaign","Cash","Sports","Electronics",2,1,"Premium"
"CUST-01070",34,"Female","Pune","High School","Designer",67072,"2023-12-08",11924,23,1,382,4.9,0.3,0.39,718,46,0.31,"Social Media","Debit Card","Electronics","Beauty",0,4,"Loyal"
"CUST-01071",50,"Other","Indore","High School","Government Employee",103136,"2023-03-14",13482,6,145,2566,1.9,0.46,0.58,419,3,0.41,"Social Media","Cash","Fashion","Food Delivery",3,2,"At-Risk"
"CUST-01072",29,"Other","Lucknow","High School","Salesperson",51687,"2021-09-04",711,1,93,356,3.2,0.83,0.8,391,30,0.57,"Mobile App","Credit Card","Health","Sports",4,2,"Budget"
"CUST-01073",54,"Female","Hyderabad","Master","Salesperson",288159,"2022-08-26",76845,2,17,35543,4.7,0.78,0.3,906,1,0.19,"In-Store","UPI","Travel","Beauty",2,2,"Premium"
"CUST-01074",46,"Female","Ahmedabad","PhD","Doctor",261882,"2020-08-20",43942,2,15,10532,4.4,0.67,0.17,835,3,0.14,"In-Store","Cash","Books","Fashion",2,3,"Premium"
"CUST-01075",43,"Female","Hyderabad","Master","Doctor",272743,"2022-07-08",24036,3,2,9468,4.2,0.9,0.23,751,1,0.16,"In-Store","Cash","Sports","Food Delivery",2,1,"Premium"
"CUST-01076",25,"Female","Kolkata","PhD","Manager",18483,"2020-07-17",1261,2,180,337,3,0.73,0.98,302,15,0.45,"Email Campaign","Cash","Travel","Sports",2,2,"Budget"
"CUST-01077",49,"Other","Lucknow","Master","Retired",215543,"2023-07-13",46052,7,26,16842,4.3,0.83,0.13,782,8,0.06,"Social Media","Net Banking","Home Decor","Food Delivery",1,3,"Premium"
"CUST-01078",22,"Female","Chennai","Bachelor","Designer",28961,"2020-07-05",2643,1,98,3824,2.5,0.83,0.98,215,29,0.77,"Mobile App","Debit Card","Fashion","Sports",4,1,"Budget"
"CUST-01079",34,"Male","Hyderabad","Bachelor","Student",88837,"2020-07-08",90447,12,11,13311,5,0.85,0.24,783,6,0.14,"Email Campaign","EMI","Sports","Grocery",2,2,"Premium"
"CUST-01080",38,"Female","Chandigarh","Bachelor","Designer",230705,"2022-09-14",29242,6,7,16958,4.8,0.66,0.16,718,12,0.09,"Social Media","Credit Card","Grocery","Electronics",1,3,"Premium"
"CUST-01081",19,"Female","Jaipur","Diploma","Retired",77882,"2020-08-22",17269,29,1,599,4.2,0.62,0.42,829,64,0.29,"In-Store","Cash","Electronics","Beauty",5,7,"Loyal"
"CUST-01082",37,"Female","Chandigarh","Diploma","Teacher",118780,"2021-09-19",17759,7,1,4495,4.2,0.57,0.19,771,1,0.13,"Social Media","Credit Card","Beauty","Fashion",0,2,"Premium"
"CUST-01083",53,"Male","Hyderabad","Bachelor","Analyst",90224,"2020-02-28",10437,6,230,2427,2.5,0.55,0.48,314,1,0.64,"In-Store","Net Banking","Travel","Fashion",1,2,"At-Risk"
"CUST-01084",25,"Female","Hyderabad","High School","Designer",19127,"2021-11-07",1030,2,62,324,3.5,0.96,0.79,302,22,0.6,"Website","Credit Card","Food Delivery","Fashion",2,2,"Budget"
"CUST-01085",22,"Other","Lucknow","Bachelor","Doctor",42007,"2021-02-17",7016,8,108,1145,2.6,0.95,0.83,189,31,0.41,"Website","EMI","Food Delivery","Fashion",2,3,"Budget"
"CUST-01086",23,"Other","Bhopal","High School","Student",20895,"2021-11-25",922,1,16,652,3.7,0.63,0.99,243,24,0.71,"Mobile App","Credit Card","Home Decor","Books",1,3,"Budget"
"CUST-01087",39,"Other","Hyderabad","PhD","Manager",276926,"2020-08-17",24568,7,26,5532,4.7,0.64,0.16,866,16,0.08,"Website","Credit Card","Home Decor","Food Delivery",2,2,"Premium"
"CUST-01088",21,"Female","Jaipur","High School","Student",94216,"2023-11-24",2490,19,8,297,4.5,0.43,0.4,802,62,0.32,"Social Media","Cash","Sports","Home Decor",2,8,"Loyal"
"CUST-01089",40,"Other","Bangalore","Bachelor","Business Owner",80160,"2021-10-08",4175,39,1,154,4.5,0.46,0.55,752,36,0.3,"Email Campaign","Debit Card","Food Delivery","Home Decor",0,4,"Loyal"
"CUST-01090",33,"Female","Coimbatore","High School","Government Employee",113302,"2021-08-15",5278,46,12,136,4.7,0.36,0.31,826,38,0.13,"Social Media","UPI","Travel","Fashion",5,5,"Loyal"
"CUST-01091",34,"Female","Hyderabad","Master","Manager",33312,"2023-07-02",906,3,17,677,2.6,0.84,0.71,193,14,0.75,"Social Media","Cash","Home Decor","Grocery",3,1,"Budget"
"CUST-01092",25,"Other","Kolkata","Bachelor","Doctor",24341,"2022-05-04",377,1,91,520,3.8,0.82,0.82,303,13,0.52,"Mobile App","EMI","Books","Sports",2,0,"Budget"
"CUST-01093",55,"Male","Mumbai","High School","Student",314464,"2020-12-03",108192,1,19,12312,5,0.53,0.14,897,3,0.14,"Website","Net Banking","Food Delivery","Electronics",2,0,"Premium"
"CUST-01094",35,"Other","Pune","Master","Retired",280157,"2020-07-10",35883,4,8,6914,4.7,0.69,0.23,955,8,0.12,"Email Campaign","Cash","Grocery","Travel",0,1,"Premium"
"CUST-01095",54,"Female","Mumbai","PhD","Doctor",403709,"2022-10-05",78209,7,16,9917,4.6,0.68,0.14,880,11,0.05,"Email Campaign","Cash","Home Decor","Fashion",2,3,"Premium"
"CUST-01096",29,"Female","Coimbatore","Master","Retired",32869,"2021-01-27",2265,6,42,621,3.3,0.6,0.87,314,12,0.71,"Email Campaign","EMI","Books","Beauty",2,0,"Budget"
"CUST-01097",33,"Male","Mumbai","High School","Government Employee",397552,"2020-02-07",43085,5,40,6136,4.7,0.55,0.18,983,11,0.12,"Email Campaign","Net Banking","Home Decor","Beauty",0,2,"Premium"
"CUST-01098",41,"Female","Jaipur","PhD","Government Employee",75111,"2021-06-25",4695,3,344,1094,3.1,0.31,0.63,482,11,0.31,"Word of Mouth","Credit Card","Electronics","Sports",1,2,"At-Risk"
"CUST-01099",41,"Female","Lucknow","High School","Government Employee",265593,"2023-01-14",30803,5,28,5471,4.7,0.7,0.15,797,14,0.17,"In-Store","Debit Card","Home Decor","Grocery",1,0,"Premium"
"CUST-01100",43,"Other","Chennai","Diploma","Retired",43424,"2020-01-09",5127,2,270,2714,2.7,0.3,0.79,386,1,0.66,"Website","Debit Card","Grocery","Food Delivery",0,2,"At-Risk"
